uid	text	label	metadata__balanced_train	metadata__row_number
1435	RT @LaFallaras: yes, WE ARE\n#WomensMarch https://t.co/ZfUtuTmWSA	1	0	1435
12788	RT @LaFriduchaa: White womxn when you ask them if you'll be seein them at the next #BLM or Ayotzinapa march since they seemed so passionate…	0	1	12788
2130	RT @LaVerneWright13: It's not about the phrase. It's about women that have walked the talk and lead the way. That definitely puts Hillary C…	1	1	2130
17400	RT @LaauMar99: My favorite #WomensMarch https://t.co/Nex0PXI381	1	1	17400
13747	RT @LacketyLac: Loving all the pics of today's #WomensMarch. To all those who have raised their voices: my support, admiration, and respect…	1	0	13747
17747	RT @LadiesFirstMSU: The #WomensMarch may be over but we will never stop fighting for our rights! s/o to all the Wonder Women out there 💕\nht…	1	0	17747
19477	RT @LadyChiron: Good to know for #WomensMarch https://t.co/ZQw2MGQuHv	1	1	19477
11385	RT @LadyDevann: Throw back to 2012. Was fighting for my rights then and will continue to fight today! Sad I can't be at the #WomensMarch ri…	1	0	11385
128	RT @LadyDoc4Trump: #Libs #WomensMarch in support of\n#abortion ▶️kill next generation\n#ShariaLaw ▶️ rape&amp;kill women\n#illegals ▶️ no border,…	0	1	128
10804	RT @LadyDurrant: Video is hilarious - #WomensMarch had absolutely no idea why they were protesting or what #Trump actually said. @piersmorg…	0	1	10804
5426	RT @LadyGagaLGN: When I am on a mission\nI rebuke my condition\nIf you're a strong female\nYou don't need permission\n#WomensMarch https://t.co…	1	1	5426
7856	RT @LadyGrew: .@womensmarch has retracted solidarity w/SWer rights movement. shame on you. see replacement sentence page 4: https://t.co/ZV…	0	1	7856
18140	RT @Ladymermaid: #TRUMP #protest #WomensMarch on Washington - watch it live. It feels like Woodstock https://t.co/lQTlz0LlXD	1	0	18140
1516	RT @Lafnguy: Great suggestion @realDonaldTrump! We'll do just that this Saturday. #WomensMarch https://t.co/7a4QYW095s	1	0	1516
742	RT @LailaRodriguez: Mont Blanc bridge full of #WomensMarch participants for dignity inclusion and equality #geneva #switzerland #Geneve htt…	1	0	742
1867	RT @LalaBova: Such a great day and accomplishment!!!!! #KeepFighting #womensrightsarehumanrights https://t.co/jY3SwlE23r	1	0	1867
1770	RT @LaloDagach: #WomensMarch Promotes Misogyny \n\nAt the @womensmarch, partly organized by sharia apologist @lsarsour, Muslims had the publi…	1	0	1770
3581	RT @LaloDagach: Free women at a feminist rally holding signs glorifying an instrument of sexual oppression that is forced on millions of wo…	0	1	3581
9032	RT @LaloDagach: One of the main organizers of @womensmarch is Linda Sarsour (@lsarsour)\n\nShe thinks living under #Sharia Law is really grea…	0	1	9032
12313	RT @LanaCandice87: I'm so happy that @BauervanStraten and @LanaParrilla attented to #WomensMarch in Los Angeles together.  https://t.co/kCM…	1	0	12313
9916	RT @LanasProposer: Check out @LanaParrilla and @BauervanStraten #WomensMarch limited t-shirt\nhttps://t.co/RCi1xEw9wE	1	1	9916
17700	RT @LanasProposer: Check out @LanaParrilla and @BauervanStraten #WomensMarch limited t-shirt\nhttps://t.co/RCi1xEw9wE	1	1	17700
2093	RT @LangdonBosarge: Four Million. That's the number of marchers who attended #WomensMarch around the globe. The world is watching (&amp; speaki…	1	0	2093
15729	RT @Lanyea: Just when I thought I found my favorite sign from the #WomensMarch this blazes across my TL 😺🙌🏾 https://t.co/8d813HLvcS	1	0	15729
16819	RT @LappIlyssa: @RowanBlanchard @womensmarch i'm going to nyc	1	0	16819
2273	RT @Larry_CliffrdSr: This is not really a #WomensMarch Actually Billionaire Nazi George Soros is financing all 50 activists groups involved…	0	1	2273
3483	RT @Lars9596: The #WomensMarch partners included the Council on American-Islamic Relations, holding back the advancement of Muslim women in…	0	1	3483
8673	RT @Lars: Woman's Place Is In The Restistence. #WomensMarch https://t.co/XvagvIeFci https://t.co/HHXQdfOiSc	1	1	8673
16926	RT @Lascivious_UK: The #Lascivious gang will be marching tomorrow who's with us?! #WomensMarchLondon #WomensMarch #GirlGang #MarchWithUs #F…	1	0	16926
13618	RT @LastLatinHippie: When a man who now has the highest office in the land mocks people with disabilities? \nThey fight back. #WomensMarch h…	1	1	13618
11846	RT @LatestAnonNews: #WomensMarch is not solely based on people marching to boycott Trump, for years its been for equal rights to women. htt…	1	1	11846
16587	RT @LatinaComunica: #Miami #womensmarch event is ag capacity, hundreds waiting outside starting to march and chant @miamiherald @wlrn https…	1	1	16587
13846	RT @LatinasLeadCA: From LA to DC our Young Professionals Network got loud today #WomensMarch #LatinasLead https://t.co/OnBkfHd2R3	1	0	13846
3072	RT @LatinasLeadCA: Thank you @emilyslist @EmergeAmerica and @latinovictoryus for putting on this training. #latinaslead #readytorun #Womens…	1	0	3072
3262	RT @LatinoVoices: 37 stunning photos from women's marches around the world #WomensMarch https://t.co/jiJ5DdsLKC	1	0	3262
5633	RT @LatishaApplebum: Please notice the woman signing on stage &amp; the woman in the audience signing the lyrics back. So dope. https://t.co/bh…	1	1	5633
15571	RT @LauraBabcock: A Canadian contingency clad in their pussy hats have arrived in Washington for #WomensMarch https://t.co/cij2rJs4yK	1	0	15571
16113	RT @LauraE303B: My 80 year old Aunt. A progressive, pro-choice Catholic. That's right. #WomensMarch https://t.co/ttHV1e7vmf	1	0	16113
460	RT @LauraHarrisWFTS: YES!  Love this woman! https://t.co/5EDeyy2lEs	1	0	460
3972	RT @LauraHuu: We want free birth control in order to avoid making mistakes like you. #WomensMarch https://t.co/z5XU9A5LBl	1	0	3972
2166	RT @LauraJMG: \Here's your daily assignment. Call Congress. Every day. 202-225-3121.\ #WomensMarch	1	0	2166
1366	RT @LauraJohnsrude: #womensmarch Marchers leave cascade of messages, the view from Trump Hotel https://t.co/8CGcsWopCj	1	1	1366
11280	RT @LauraKeeney: It doesn't stop here. What's next after the #WomensMarch? 10 Actions in 100 Days: https://t.co/sPH26E6UE3	1	0	11280
17950	RT @LauraRuberto: .@womensmarch \nWomen's March on Rome, 21 gennaio 2017 \nhttps://t.co/flGXottvOP	1	0	17950
18337	RT @LauraVanVleet: More accurate est @womensmarch is anywhere from 3,347,631 to 4,621,379. WAY more than 1Mil you're spewing. History deman…	1	0	18337
13905	RT @LauraWV: After riding DC Metro w/250,000 people, guess who we find w/commandeered WV flag to lead WV marchers? Of course @NatalieTennan…	1	1	13905
14384	RT @Laura_Atkinsonn: Usually disagree with a lot Katie says but this is just 🙌🏼 https://t.co/oAaFqYbCDC	1	0	14384
5364	RT @Laura_Kramer: 🙌 but also 😂at the rejection bit https://t.co/pTJcgyptxx	1	1	5364
13443	RT @Laura_Studarus: My little homegirl Rose has gone viral for the best reason ever. SCREAMING. https://t.co/tVl6qxfcVL #Womensmarch @Refin…	1	0	13443
5160	RT @Laurel700: Where is the #WomensMarch ? https://t.co/3mMxQeCRu7	1	0	5160
10706	RT @LaurenBev_: You mean every year since 1974?? #MarchForLife https://t.co/E1WRGjFNVz	0	1	10706
7265	RT @LaurenKARE11: Looking for Minnesota people in DC for the Women's March. Would love to Facetime/Skype and talk about your experience. #K…	1	0	7265
15412	RT @LaurenKostiuk: \Girl Power!\ #WomensMarch #WomensMarchOnWashington https://t.co/bcrV6JnuY8	1	1	15412
6526	RT @LaurenPokedoff: RT if you participated in yesterday's #WomensMarch *and* voted in the election, but not for @realDonaldTrump! https://t…	1	0	6526
6973	RT @Lauren_T_Stott: yes! so important in our field and many others. thanks @kowyatt and the other women who have championed #13percent http…	1	0	6973
13660	RT @Laurenlouise_01: #WomensMarch is not a \white hissy fit\.It's people of every, colour, gender, sexuality + belief standing up for equal…	1	0	13660
2837	RT @LauriBoxrucker: If you participated in the #WomensMarch please text Count Me to 89800. Latest numbers are approaching 4 Million voices!!	1	0	2837
4967	RT @LauriDMeizler: An undeniable #force has been unleashed #WomensMarch #millionwomensmarch #solidarity #SolidarityMarch #LoveTrumpsHate #w…	1	0	4967
6613	RT @LaurieHosken: Today's Women's March in Phoenix: peaceful, positive, energetic! Incredible spirit &amp; support! So proud! #wmphx #womensmar…	1	0	6613
787	RT @Lavernecox: Love you back @kerrywashington #WomensMarch #WomenMarchLA https://t.co/RX4cgcGs6m	1	0	787
12391	RT @Lavernecox: Thank you @respektor. Your song is exactly what we needed today.  Sending you lots of love. Love this photo.Thanks for it.…	1	0	12391
13078	RT @LdiaCunha6: #WomensMarch Feminism is simply the quest for the equality of the sexes. Just that Trump	1	1	13078
18093	RT @Ldonahuehjelle: Great ideas what 2do 4the protests. I like 1where we call DC pizza joints &amp; have a couple pizzas delivered 2our buds. W…	1	1	18093
8110	RT @LdyGuin: Dear @POTUS,\nTY for all that you're doing to make USA SAFE Again, STRONG Again,\n&amp; GREAT Again.\n\nSigned,\nReal Women of America…	1	0	8110
12509	RT @LeChatNoire4: This Jack ass Republican from Georgia is a divider and a nasty human who thinks he is so clever. His offspring will be se…	1	1	12509
10939	RT @LeVostreGC: Wyf of Bath at the march todaye, carryinge a sign 'WHO PEYNTID THE LIOUN TEL ME WHO?' #WomensMarch	1	0	10939
13151	RT @Leafs1274: I stand with #WomensMarch we need to give women &amp; LGTBQ+ more rights! Let them control there own reproductive system! #ProCh…	1	0	13151
7054	RT @LeahNTorres: Who's compiling the footage from across the world of the #WomensMarch?\n\nI'm sure I'm not the only one who would love to ha…	1	1	7054
10902	RT @LeeCamp: The #WomensMarch is an ok start, but it's only a start. For how many thousands of people will it be their only act of protest…	1	0	10902
884	RT @Lee_in_Iowa: #18 \Best of\ the #WomensMarch signs:  ST. LOUIS: https://t.co/ubgL9kkZWY	1	0	884
14412	RT @Lee_in_Iowa: #20 \Best of\ the #WomensMarch signs:  NEW YORK CITY (tx to Jenn McCann) https://t.co/KE3UhWRGSO	1	0	14412
13426	RT @Lee_in_Iowa: So far, the Women's March is the only national, effective, real response by The People against Trump stealing US election!…	1	0	13426
956	RT @Lee_in_Iowa: \Best of\ the #WomensMarch signs:  Yup, I approve that spelling as well: https://t.co/6mlvautLvL	1	0	956
17793	RT @LefkowHRW: #womensmarch on Washington https://t.co/S7wzPL5nFY	1	0	17793
8343	RT @LeftKeep1: Of course, this crowd didn't need to take Viagra to achieve its size. https://t.co/KOXouxDqYG	1	1	8343
8366	RT @LeftistRebel: @celtic_thistle @HAGOODMANAUTHOR I went to #WomensMarch w \lo siento Berta Cáseres\ on my face &amp; no one had a clue I was…	1	0	8366
17860	RT @Legally_De: #prolifefeminist #womensmarch @ The Mall (Washington DC) https://t.co/I0cEIkyVfH	0	1	17860
1848	RT @LeighNaturkach: Aahhh. I love the smell of resistance in the morning. 👩‍❤️‍👩 #WomensMarch	1	0	1848
6622	RT @Leilashibibi: i'm here to tell you that #WomensMarch https://t.co/fx6idOsLdD	1	0	6622
11276	RT @LeoGagaloo: \If you're a strong female, you don't need permission\ — Lady Gaga #WomensMarch https://t.co/kRSxBvH5Vg	1	0	11276
13485	RT @LeosOvaErrthang: Salute to women across the nation #WomensMarch	1	0	13485
17939	RT @LesNLouisiana: I love women 💙 #WomensMarch https://t.co/buR0ZbCIWu	1	0	17939
3426	RT @LesaMonroe: She would've already been under the jail if Beyoncé said it. https://t.co/NUzPTPoBdn	0	1	3426
17510	RT @Lesleyyyyy_: #WomensMarch makes me so proud to be a girl💕👡👭	1	0	17510
14328	RT @LeslieMTaylor1: Definitely, @realDonaldJTrump should continue to tweet, we the people are \nbehind him on his plans for America &amp; tweeti…	1	0	14328
15973	RT @LeslieMac: And most importantly commit yourself to LISTENING TO BLACK WOMEN AFTER the March. Commit to SUPPORTING BLACK WOMEN after #Wo…	1	1	15973
6206	RT @LeslieMac: Mvmt is messy. Organizing isn't a straight line. Outcomes of efforts come in many forms. Beware of perfection as a goal. #Wo…	1	0	6206
1030	RT @Leslie_Salsa: Dreading tomorrow. So is the majority of the US. What have we become electing this imbecile @realDonaldTrump #TrumpInaugu…	1	0	1030
5428	RT @LeviathanAurora: Ok I saw this and I have to put this out there. #WomensMarch https://t.co/040rpRWLJ7	1	0	5428
12814	RT @LexaShmexa: Can't make it in person?\n#wmwYVR \n#WomensMarch https://t.co/pR5pZmPeiX	1	0	12814
3719	RT @LexiBelc: Pittsburgh reporters who are in D.C. (+ Pgh) covering #InaugurationDay/ @womensmarch tomorrow.\n\n@theinclinepgh list: https://…	1	1	3719
10916	RT @LexiLove88: Beginning to gather #teamfemrhet #womensmarchonwashington #WomensMarch #WomensMarchonsa https://t.co/9jQtF5fUQE	1	0	10916
17366	RT @LexyMaciano: This is amazing https://t.co/KdY8LHSmQS	1	0	17366
11454	RT @LexyTopping: Sophie Walker, leader of Women's Equality Party, with supporters: \This is a powerful antidote to Trump's message of divis…	1	1	11454
1831	RT @LiamKelsall: seeing so many celebs at the women's march does me proud, this is such a powerful and important day #WomensMarch https://t…	1	0	1831
2876	RT @LianaBrooks: Do. Not. Mess. With. Alaskan. Women. https://t.co/6XI0GX7oeD	1	0	2876
3287	RT @LibDemDiversity: Marriot Hotel, Grosevnor Square 11.45 meeting point for #WomensMarch tomorrow. @sarahjolney1 &amp; @joswinson will be in a…	1	0	3287
8390	RT @LibbySchaaf: Beautiful day. #WomensMarch #WomensMarchOakland #whyimarch https://t.co/EO6SdOtJRV	1	0	8390
1939	RT @Libby_America: Awe...no one showed up for Trump \n\n#UniteBlue #UnPopularPotus #WomensMarch #RESIST #WeStandUnited #Indivisible #Inaugura…	1	1	1939
11305	RT @Libby_Ball: #whyIMarch \Because I'm a queer American with an immigrant mother\ @WMNewZealand kick off #solidarity @womensmarch around t…	1	1	11305
12780	RT @Libelle2000R: #Madonna should be arrested and punished. https://t.co/hCdl7jc6FZ	0	1	12780
4508	RT @LiberalMunky: We made history at #womensmarch. Now it’s time to make our voices heard. First up: send a postcard to your Senators https…	1	1	4508
9053	RT @LibertyBritt: No. This has turned into an Abortion March. Not a #womensmarch https://t.co/oWWNdtW4FJ	1	0	9053
888	RT @LibertyBritt: Thought this a timely reminder -&gt; 7 Reasons Feminists Feel So Threatened By Conservative Women #WomensMarch  https://t.co…	0	1	888
10028	RT @LibrariansBR: By far the best sign at the #sacramentowomensmarch today! #WomensMarch https://t.co/3ae57yZK7c	1	0	10028
9168	RT @LibyanBentBladi: Behold!! I hope esteemed senators and representatives take notice of what happened here today.. #NeverTakeUsForGranted…	1	0	9168
13384	RT @LifeNewsHQ: Abortion Facts: Eight Facts Most People Don’t Know About How Abortion Hurts Women https://t.co/tJHvXr25C4 #WomensMarch #Nat…	0	1	13384
12639	RT @LifeNewsHQ: Alveda King on the “Women’s March:” “Who Represented Those Little Girls Being Aborted?” https://t.co/8TxDgPK2hq #WomensMarc…	0	1	12639
3723	RT @LifeNewsHQ: Hey “Women’s March” Feminists: Low Commitment Sex Doesn’t Promote Women’s Dignity https://t.co/rfIxnMGhfm #WomensMarch #sat…	0	1	3723
17907	RT @LifeWithJRDN: 🗣DO YOU SEE THIS STOLE? https://t.co/nh8MkMNm0o	1	0	17907
10020	RT @LilKFinn: @krissyholmes_ you're going to love this! Lol https://t.co/1N401PmTn4	1	0	10020
5702	RT @LilMissRightie: Are we still unclear on why or how Trump won? #womensmarch https://t.co/fzHMM5yQT2	0	1	5702
6173	RT @LilMissRightie: Does she believe in Sharia rule as well? Just asking questions here. #WomensMarch https://t.co/aVTxSy8TUG	0	1	6173
2828	RT @LilMissRightie: Glad you tweed this thanks. Happy to not support any of your projects, musical or cinematic, going forward. #choice 👍🏻…	1	0	2828
7979	RT @LilMissRightie: I know we don't reach Home Ec anymore but I don't think you need a class to teach you how to be a decent human being #w…	1	0	7979
10367	RT @LilMissRightie: Will @jack @Twitter create a hashtag emoji for the March For Life this week like they did for the #WomensMarch yesterda…	1	0	10367
3705	RT @LilPoundCake1: The #WomensMarch is the biggest attended protest in American History with 2.9 million. In the USA. https://t.co/NMEBsBIb…	1	1	3705
14622	RT @LilaGraceRose: .@WomensMarch - abortion turns women against their own children, using violence to solve their problems. This is not emp…	0	1	14622
8626	RT @LilacsxGirl: #WomensMarch making @NRA nervous? #WeAreTheStorm https://t.co/9wMPcsKzgc	1	0	8626
