uid	text	label	metadata__row_number
2829	RT @StefanMolyneux I really don’t understand all of this hand-wringing about Kavanaugh’s accuser – that which is asserted without evidence can be dismissed without evidence, case closed.	1	2829
1607	RT @SteveScalise These vile threats against Judge Kavanaugh‘s family are unacceptable. No one should be threatened, and we cannot accept violent threats as normal parts of our political discourse. This has to stop. https://t.co/A9DZP1ECfz	1	1607
190	RT @StevenBeschloss As I read the horrible stories of women courageously sharing their painful experiences of sexual assault as young girls, I am increasingly convinced Grassley, Kavanaugh &amp; the GOP Judiciary have no idea of the power and anger they are unleashing.	0	190
3102	RT @Str8DonLemon Everybody make calls!  They have armies of liberals calling conservative senators demanding we give in 2 fake charges!  Senator not listed?  Call this #202-224-3121  I've made 10 calls and sent 3 emails.  If you make 3 calls and send 1 email,HUGE!  #KAVANAUGH  #ConfirmKavanaugh https://t.co/ZhalL0T9rJ	1	3102
3521	RT @Sulliview Very well reported and very damning  https://t.co/NNGcpWgR6h	0	3521
3168	RT @SunilKumarAus Meet the supporters of Judge Kavanaugh’s accuser. https://t.co/592COhgwpN	0	3168
1541	RT @SurfPHX 📍Warrior Woman @atensnut Blasts Hillary Saying She Was “asking for things she denied the victims of her husband.”  📍Juanita Broaddrick Blasts Hillary Calling for ‘Due Process’ on Kavanaugh Accuser.  ❤️#WeLoveYouJuanita 💜#WarriorWoman   https://t.co/ZfvLXvkOVw	1	1541
3	RT @SuzeOrmanShow He violates every one of my rules — huge debt, buying a house he can’t afford, borrowing against 401k, buying tickets and country club fees that he can’t afford —not what a Supreme Court justice should be doing     https://t.co/f5XpKTTOmz	0	3
9	RT @TalbertSwan During my grandmother’s generation, evangelicals preached against adulterers, fornicators, pedophiles and sexual predators.  Today, they justify voting for them to be president, senators and Supreme Court justices.  My, how times of changed.	0	9
145	RT @TaxReformExpert The Democrats do not have any solutions to the problems facing the American people.   They would rather sabotage Brett Kavanaugh and his family.   Remember this in November!	1	145
1704	RT @TaxReformExpert \A new poll from The Huffington Post indicates that only a quarter of women believe that the sexual misconduct allegations against Supreme Court nominee Brett Kavanaugh are credible.\  It's time to #HoldTheVote and confirm Kavanaugh!	1	1704
3255	RT @TeaPainUSA FUN FACT: The same Republicans that deny Dr. Ford was assaulted by Brett Kavanaugh also believe a man built a boat that could hold two of every animal.	0	3255
229	RT @TeaPainUSA One Republican just canceled his campaign for inappropriate contact with his daughter while another was caught slippin’ his mistress an abortion pill.    This is the same party that considers Brett Kavanaugh “the victim.”	0	229
3202	RT @TeamPelosi Dr. Christine Blasey Ford made the courageous decision to come forward with her story of sexual assault by now-Supreme Court nominee Judge Brett Kavanaugh. We stand with her. We #BelieveSurvivors. #MeToo https://t.co/0az2GJ6wS0	0	3202
3013	RT @TeamPelosi The next Supreme Court justice could preside over cases involving women's right to choose or women's health care access.  We owe it, not only to Dr. Blasey Ford but to every woman in America, that the person we put in that chair is not an abuser of women. #StopKavanaugh	0	3013
347	RT @TeamPelosi We know what they're up to.   It's an excuse to fire Mueller and undermine the probe; to avoid a thorough vetting process of Brett Kavanaugh; and divert your attention from #TaxScam2 that will line up the pockets of the top 1% and come after our health care.	0	347
3021	RT @TedAbram1 EXCELLENT:  A Vote On Kavanaugh Will Happen On Monday If His Accuser Chooses Not To Testify https://t.co/mRtQg3qN4c via @dailycaller	1	3021
72	RT @TedGenoways On Sunday, before her name was public, Christine Blasey Ford alerted an associate via email that GOP and Federalist Society operative Ed Whelan had looked at her LinkedIn page. If Kavanaugh didn't assault ANYONE, how did he and associates know Ford's name? https://t.co/dfI8o3SuN1	0	72
1595	RT @Tennesseine Let’s stop this narrative right now that #Kavanaugh was a great candidate derailed by these rape allegations. He was a garbage candidate caught in ***multiple lies*** and THEN got credibly accused of attempted rape. Ford’s accusations were just the cherry on this shit sundae.	0	1595
690	RT @TeresaEdelglass Oh. Ok. So this is how it works. Let's see... When a DEMOCRAT abuses (multiple) women, the women are LYING. When a REPUBLICAN (SC nom) DOESN'T abuse (a) woman 36yrs ago, he is GUILTY before proven innocent.  Hmmm...interesting.🤔 https://t.co/E9S27utRCz #KeithEllison #Kavanaugh	1	690
921	RT @TheBoxThatRoxx I will not testify here or there. I will not testify anywhere. I will not testify slow or fast. I will not do it first or last.  There’s nothing more for me to say. You know I’m lying anyway.  CALL HER BLUFF @ChuckGrassley  #Kavanaugh #ChristineBlaseyFord #ConfirmKavanaughNow	1	921
2943	RT @TheDailyEdge How @ChuckGrassley solves problems.  PROBLEM: Lying to the FBI is a crime.  SOLUTION: Don't let Kavanaugh talk to the FBI.	0	2943
40	RT @TheDailyShow Um, why are all of these arguments about whether Brett Kavanaugh is fit for the Supreme Court coming out during his confirmation hearing??? https://t.co/SVPfm6ImbQ	0	40
1044	RT @TheDemCoalition More @GOP Misogyny: A top adviser leading the Senate Judiciary Committee's response to a sexual assault allegation against Kavanaugh has resigned amid evidence he was fired from a previous job in part because of a sexual harassment allegation https://t.co/OPzb81NJ5k	0	1044
161	RT @TheDemCoalition These are the men who will be judging whether a man credibly accused of attempted rape should get a lifetime appointment on the highest court in the land. I think we already know what they think of the accuser.  Tell them to #StopKavanaugh here: https://t.co/9moK0dGKBT #MeToo https://t.co/OmWLy52qjY	0	161
1304	RT @TheDemCoalition \As reporters have investigated Kavanaugh’s high-school years, many alumni have expressed fear about going on the record and alienating themselves from a close-knit community.\ https://t.co/buVbzclwrN #MeToo #StopKavanaugh	0	1304
618	RT @TheFakeLiberal 💥 Evil Democrats show they’re happy to sacrifice a good man &amp; SCOTUS Cand so they can…  Worship at the Altar of Butchering Baby’s in the Womb!  👇👇More evidence they use Orchestrated Lies &amp; Mob Rule to jam Fictitious 36 y/o claim down our throats.  😡😡 https://t.co/5749s0o0qP	1	618
2076	RT @TheGreatFeather Could not happen to a better LIAR! Why do you think she has hesitated? Liars are easily outed on cross examination!  https://t.co/NVBioYWuWb	1	2076
2967	RT @TheOnion Kavanaugh On Sexual Assault Allegations: ‘I Miss High School’ https://t.co/HUZGnHNn8m https://t.co/wAPGlQIcjB	0	2967
2873	RT @TheOnion Senate Republicans Seek To Delay Kavanaugh Vote Until Accuser Properly Smeared https://t.co/BrRxOz4KeM https://t.co/3SbYgdhmwU	0	2873
3035	RT @TheOnion Trump Asks Why Kavanaugh Accuser Didn’t Just Immediately Request Hush Money https://t.co/rfeD31a5Xe https://t.co/aXuzPfOeDr	0	3035
3069	RT @ThePlumLineGS A female independent in a PA swing district, on Christine Ford:  “It costs more to come forward than to stay silent. Anybody who believes there is something to be gained coming forward has no idea what it’s like to be a woman in this country right now.”  https://t.co/7YK6j6MvDi	0	3069
122	RT @ThePlumLineGS Read @RadioFreeTom on why Ed Whelan's denials of coordination ring hollow and the pressure this puts on Kavanaugh: https://t.co/wCP6VgpZGx	0	122
1117	RT @TheRickyDavila By now, corrupt Brett Kavanaugh should’ve been impeached, discredited, disgraced and unquestionably removed from the running to be in SCOTUS.  Instead, he’s still a judge and he’s being rushed to the highest court of the land. Republicans are the reason why. Vote them out.	0	1117
1033	RT @TheRynheart We are at a horrifying juncture. Kavanaugh will likely be confirmed. Leaving us with an imbalanced Supreme Court that will not represent the majority. The Kochs and Mercers will move swiftly to take control of women’s bodies and strip away individual rights via the courts.	0	1033
1299	RT @TheTestyTarheel Ford &amp; her partisan hack of an attorney have missed yet another deadline, making yet more demands. How much time does it take to tell the truth?   Enough is enough. Ford does not need another day to consider! The time has come! Confirm Kavanaugh! https://t.co/vNoIy60ZQX	1	1299
363	RT @TheTestyTarheel Well, looky here!  Debra Katz, attorney for Christine Blasey Ford, is a radical socialist who attends anti-Trump protests, much like her client.   “Ford &amp; her attorneys continue to delay the process in hopes of ending Kavanaugh’s confirmation process....” https://t.co/QipaHBGsgX	1	363
2458	RT @The_Trump_Train BREAKING NEWS: Kavanaugh accuser develops a fear of driving, will travel on foot to hearing. https://t.co/50DDrDeeOw	1	2458
620	RT @Thepragmatist63 From what I've read, Judge Kavanaugh's overwhelming number of decisions favoring management over labor is sufficient reason to deny him a seat on the Supreme Court. (Another Trump, so-called \friend of the employed\ appointment, Suckers!)	0	620
2353	RT @Thomas1774Paine BREAKING -- FOURTH Person Christine Ford Named as Being at Party Just Said She Doesn’t Even Know Kavanaugh; ‘There Was Never Any Party’ https://t.co/xsgDX4GhKa	1	2353
1584	RT @Thomas1774Paine BREAKING -- Feckless Grassley Buckles … Again — Grants Kavanaugh Accuser One More Deadline https://t.co/wRwHQeyzw2	1	1584
3054	RT @Thomas1774Paine Biden: Kavanaugh Accuser Should Not Get The Anita Hill Treatment (VIDEO) https://t.co/g0MyfxP0Kv	0	3054
2084	RT @Thomas1774Paine Capitol Hill Police Round up Dozens of Kavanaugh Protestors Targeting Offices of Republican Senators https://t.co/ZauMcW9Hk7	1	2084
962	RT @Thomas1774Paine Christine Blasey Ford Wants Thursday Hearing to Stop Brett Kavanaugh from Joining Supreme Court Oct. 1 https://t.co/JTvTzcSBXU	1	962
1040	RT @Thomas1774Paine Dershowitz: ‘Disturbing’ to Say Kavanaugh Accuser Should Be Believed Without Due Process https://t.co/7ZzvLuVnjH	1	1040
698	RT @Thomas1774Paine Feinstein Blames Media For Outing Kavanaugh’s Accuser. Republicans: There’s Just One Problem. https://t.co/V8EwTWFw7w	1	698
1524	RT @Thomas1774Paine KELLYANNE ASKS REPORTERS WHY THEY’RE NOT COVERING DEATH THREATS AGAINST KAVANAUGH’S WIFE, DAUGHTERS https://t.co/TOGpwEBK2B	1	1524
1358	RT @Thomas1774Paine KELLYANNE ASKS REPORTERS WHY THEY’RE NOT COVERING DEATH THREATS AGAINST KAVANAUGH’S WIFE, DAUGHTERS https://t.co/eEaN21d32N	1	1358
2726	RT @Thomas1774Paine Mitch McConnell Predicts ‘Judge Kavanaugh Will Be on the United States Supreme Court’ https://t.co/0yOVpIlC2z	1	2726
207	RT @Thomas1774Paine This Should End THE CHARADE -- FOURTH Person Christine Ford Named as Being at Party Just Said She Doesn’t Even Know Kavanaugh; ‘There Was Never Any Party’ https://t.co/xsgDX4GhKa	1	207
58	RT @Thomas1774Paine U.S. Marshals Probe Threats Against Kavanaugh Family: ‘F*** YOU AND YOUR RAPIST HUSBAND’ https://t.co/cAjiwK8q5y	1	58
3196	RT @Thomas1774Paine WATCH: Female Panel Turns Tide on Bewildered CNN Reporter When They All Side WITH Kavanaugh (Video) https://t.co/JdUbWl7FnL	1	3196
3022	RT @Thomas1774Paine Watch: Former Colleague Recounts Brett Kavanaugh Caring for Her on 9/11: ‘Was a Gift’ https://t.co/GhjC6caqeZ	1	3022
3397	RT @Thomas1774Paine Watch: Former Colleague Recounts Brett Kavanaugh Caring for Her on 9/11: ‘Was a Gift’ https://t.co/macBop2sab	1	3397
342	RT @TimMcc1ure Breaking: Kavanaugh Accuser Set To Cancel Senate Testimony After Shocking HS Yearbooks Reveal Drunken Sex Parties, Extreme Racism, Adult Male Dancers – And More! –  https://t.co/6JZ0DTPfaL+	1	342
596	RT @TioSantiagoG Whelan, Kavanaugh buddy, ⁦@EdWhelanEPPC⁩, ⁦@WhiteHouse⁩ ⁦@realDonaldTrump⁩ ⁦@SenateGOP⁩ ⁦@ChuckGrassley⁩ ⁦@GrassleyPress⁩ ⁦@senorrinhatch⁩ ⁦They ALL KNEW of the incident and knew her name. LIARS! https://t.co/u3VetYLB9g	0	596
2712	RT @TomFitton A Judiciary Committee vote on Monday for Kavanaugh should be set. https://t.co/aHHSBZclnJ	1	2712
744	RT @TomFitton How Feinstein is conspiring to destroy Kavanaugh https://t.co/GNht7HHXxr via @nypost	1	744
2992	RT @TomFitton “Simply put, Ms. Keyser does not know Mr. Kavanaugh and she has no recollection of ever being at a party or gathering where he was present, with, or without, Dr. Ford.” Yet another witness disputes Kavanaugh accuser. Give him a vote.	1	2992
571	RT @TomSteyer All anti-democratic movements are rooted in anti-feminism. Mr. Kavanaugh is not telling the truth.	0	571
2767	RT @TomthunkitsMind Dr. Christine Ford noticed Sunday morning, even before her name was made public, that Ed Whelan appeared to be seeking information about her. https://t.co/Jx5c88Y7EB … https://t.co/m1wwHScgjO	0	2767
889	RT @TopRopeTravis The man accused of sexual harassment is Garrett Ventry (@GarrettVentry) who has associations with the public relations group that helped to craft and disseminate the Kavanaugh look alike story to discredit Dr. Ford. https://t.co/qX1EpovdTC	0	889
980	RT @TravelingUS YOU HAVE LIED ALL ALONG @ChuckGrassley!!!  You received a letter about SEXUAL HARASSMENT by #Kavanaugh IN JULY 2018!  @GOP are so corrupt that they nominated a confessed Sexual assaulter, back candidates accused of it &amp; SCOTUS Nominees!  @WomensMarch  https://t.co/rzS4bxFa1m	0	980
