text_id,text,party,cap_topic,cluster,membership_strength,display_x,display_y
3258040,I was in the Jaguar plant last Friday.,Lab,15,-1,0.0,11.697561,-1.3734995
3319531,I used to know when I was responsible for these matters as Home Secretary and Foreign Secretary.,Lab,17,-1,0.0,8.770255,-2.1377985
3412433,"If so, what does she suggest the Government should do to alter the terms of the inquiry?",Con,12,3,1.0,7.9968286,-2.2182193
559,"As a signatory to the UN convention on the law of the sea, the Republic of Cyprus is within its rights to explore for oil and natural resources in its territorial waters and exclusive economic zone.",Lab,19,-1,0.0,10.412607,1.3438265
1466,Raw sewage is pumped into the sea.,Independent,19,5,1.0,13.955924,-0.9567551
3433,"Even if at the time of these practices by Lloyds TSB there was no Order in Council or statutory instrument making the activity specifically illegal in the United Kingdom, surely through our lack of intervention we were acquiescing in a serious breach of our international obligations.",Lab,19,-1,0.0,11.348381,-0.9277137
19147,"In the United Kingdom, nine of the 10 warmest years on record occurred during the last 15.",Lab,7,-1,0.0,12.863132,-3.539894
22631,"The third element, which is crucial and comes under the strategy, is the impact that these operations will have, politically, economically and militarily, on the United Kingdom.",Con,19,-1,0.0,11.825547,-0.8192604
25456,I am deeply concerned about the imposition of international financial regulation and supervision on to the United Kingdom.,Con,15,6,0.7807427643158832,12.689648,-0.12622157
29390,I shall therefore focus mostly on what is happening in England.,Con,8,8,1.0,11.25122,-1.2885115
37259,"I too am a huge respecter of British ambassadors, but the last thing I would want them to do is design development programmes, which was at one stage the suggestion for the role of the EEAS.",Lab,19,8,1.0,11.269393,-1.353346
38896,"If that happens, it will cost the United Kingdom £5 billion a year.",Con,7,19,0.8300896010209395,12.24863,-1.9412956
44834,"Colleagues will also be aware of the indefensible isolation of Famagusta, or Varosha as it is known in Cyprus.",Lab,19,-1,0.0,10.37693,1.3755071
45353,"Despite the Secretary of State's insistence to the contrary, Norway has taken a significantly different stance on the granting of deep-water drilling licences off its coast.",GPEW,21,5,1.0,13.753798,-0.8360249
47387,"Friend portrays so accurately the realities that lie behind this Bill, which is about the economic crisis in Europe as well as many other matters.",Con,19,-1,0.0,10.614437,-0.9585754
56299,"The north-east of England has been waiting since July last year for a decision on the intercity express programme, which, if it goes ahead, will create 800 jobs in my constituency and 1,000 jobs in the supply chain.",Lab,5,-1,0.0,13.183503,-2.6960292
62533,"As a result of the abolition of the Advantage West Midlands regional development agency, the funding for the west midlands has been cut by nearly 70%, and the outlook for my constituents in Coventry is very poor indeed.",Lab,14,19,1.0,11.705408,-3.5905328
67133,"I therefore have a question for the shadow Treasury team: presumably therefore, the Bank of England is part of this plot?",Con,1,6,1.0,13.066405,0.0350081
68408,"Even before the Bill, the increase in bulk electricity prices in the UK over the past 10 years was 22% more than in Germany, 29% more than in France and 64% more than in Spain.",LibDem,8,17,1.0,13.190232,-1.4441704
84858,"Friend the Member for Great Yarmouth (Brandon Lewis), has won a £100 million order to supply the Meerwind offshore wind farm in Germany.",Con,8,16,1.0,8.092844,-3.4216218
87633,"Ongoing investigations are relevant, including Operation Weeting and Operation Tuleta, being led by Deputy Assistant Commissioner Sue Akers of the MPS, who, following her evidence to the Home Affairs Committee in July last year, again gave a clear account to the Leveson inquiry earlier this week.",Con,20,11,0.7525339251323038,9.516572,-3.0327396
92252,"I wish that it were so, but we are not sending the Red Book; instead we are sending the 210 pages of the “2011-12 Convergence Programme for the United Kingdom, submitted in line with the Stability and Growth Pact”.",Con,19,-1,0.0,10.810312,-0.7698818
110436,"Germany, practically the only nation that can borrow at a lower rate, borrows at 1.3%-France borrows at more than 2%, Spain at 5.24%, and Greece at an eye-watering 15.2%.",LibDem,1,-1,0.0,12.297239,0.26945153
126689,"We need to reform the ETS to make sure we have a functioning and effective carbon market in Europe, and we also need an ambitious 2030 target for greenhouse gas emissions.",LibDem,7,17,1.0,13.195586,-0.8376455
127029,"Will he ensure that agreement and consensus can be reached, so that GCSE qualifications will not be compromised in any region of the United Kingdom?",DUP,6,9,0.5813073774956059,10.786741,-0.21056366
131659,"There were 133 items on the justice and home affairs list, which is a massive transfer of power back here to the UK.",Con,12,11,0.7844915658039521,10.57729,-2.6633253
135315,The Competition Commission has already caught HCA overcharging private patients in the United Kingdom.,Lab,2,7,0.8113447516700475,11.058887,-4.5890403
139636,All of that would be affected if the result of the referendum were to take the United Kingdom out of the EU.,Lab,19,-1,0.0,11.380797,0.16873449
166447,"What a glorious way to celebrate a birthday, talking about the European arrest warrant and the prisoner transfer agreements!",Lab,12,11,0.8335094367436906,10.02908,1.0668867
178107,"We have 80,000 Chinese students studying in the United Kingdom.",Lab,19,12,1.0,10.71704,-3.748299
324062,I can only reiterate that the amendments that we are debating will have no effect on the current position in the ports.,Lab,10,13,1.0,9.6640215,-0.7085683
485462,There is no connection between the dates.,Lab,19,13,1.0,10.186788,-0.97423536
757236,"Last week, there was a debate on the wonderful high-speed rail link to which the Government are committed.",Lab,10,21,1.0,14.233461,-2.4751623
794438,It is absurd and outrageous that cement and other construction materials are not allowed across the border.,LibDem,19,13,1.0,10.460119,-1.0749497
827960,Lady said after she had had assumed her post that she would review control orders.,Lab,12,3,0.8955966770598305,7.831143,-2.0410159
857346,Lady because I have not done so before.,Con,5,-1,0.0,7.218536,-1.7571732
942540,"Indeed, it is not just on the high seas that that is the case.",Con,16,5,1.0,13.854689,-1.0172155
1200001,Friend the Secretary of State for Transport and also to my office.,Con,10,-1,0.0,8.56121,-2.610456
1286932,Gentleman's constituents have certainly done a first-rate job.,Con,16,2,1.0,7.337279,-1.3754529
1527895,"There are a couple of agencies involving solicitors that are expert in such matters, and they are paid for by Travellers' groups.",Con,19,-1,0.0,12.140283,-3.2465217
1969201,"During the 2010 crisis, the then Transport Secretary, the right hon.",Lab,10,-1,0.0,8.607594,-2.5121086
1969667,I am concerned that some airports might be less rigorous than others.,Lab,10,21,0.4976659458687537,13.520774,-2.3985837
2004225,There are great delays in the system.,Lab,15,-1,0.0,11.48806,-1.0393318
2197457,"As she will also know, that is not a matter for the Chair; it is not a point of order although it will have been heard by the Minister on the Treasury Bench.",,4,14,1.0,9.148624,-1.7345772
2209427,What is the point of the Prime Minister even travelling there?,Lab,19,14,0.6614671535323638,9.405301,-1.7109282
2335924,"Following the Marine and Coastal Access Act 2009, we are moving towards much more holistic management of our seas, which is right.",Con,21,5,1.0,13.782831,-0.95549536
2635469,"That happens not just when we see flickering developments-all too often cancelled out later-in political engagement, dialogue, talks, deals on oil flows, and so on, but in relation to the potential to build and improve capacity in both countries.",SDLP,19,-1,0.0,11.6173315,1.1336061
2656343,"If more needs to be done and if further investigations or inquiries need to be held, they will be held.",Con,20,11,0.8835516312863124,9.729936,-2.007355
2659381,"We stand firm in our belief that High Speed 2 is the right choice for Britain in the 21st century, just as the railways were the right choice for Britain in the 19th century.",Con,10,21,1.0,14.163545,-2.4752119
2837596,"The Liberal Democrats know that a modern, high-speed, national rail network is vital to the future of this country.",LibDem,10,21,1.0,14.218976,-2.4927905
3224152,"The Commission for Aid Impact gave an amber-red rating for a third of the projects, including the growth in livelihood project, which is relatively poor.",Lab,19,-1,0.0,11.416031,-3.4546146
3248732,I take on board my right hon.,Con,19,0,1.0,6.2035594,-0.11295922
3314060,"They totally copied it and are following our model, as other countries are coming to follow what we do.",Con,5,-1,0.0,10.721779,-0.84372246
3330467,There followed a short time when Israel and the Palestinian Authority had an agreement.,Lab,19,-1,0.0,10.701795,0.429907
